"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2014-11-30","0.02","61","70","58"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2014-12-01","0.20","64","71","57"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2014-12-02","0.08","61","71","57"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2014-12-03","0.02","63","69","57"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2014-12-05","0.08","61","68","56"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2014-12-08","0.20","62","74","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2014-12-10","0.59","64","73","54"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2014-12-13","0.16","62","75","53"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2014-12-14","0.00","65","76","47"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2014-12-15",,"66","79","48"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2014-12-16",,"68","79",
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2014-12-17",,"64","75","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2014-12-18",,"65","77","54"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2014-12-19","0.20","66","79","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2014-12-20","0.04","65","79","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2014-12-21","0.16","66","78","57"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2014-12-22","0.28","61","76","57"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2014-12-23","0.00","62","70","58"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2014-12-24",,"63","67","61"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2014-12-25","0.31","63","69","56"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2014-12-26","0.00","65","70",
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2014-12-27","0.16","63","70","56"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2014-12-28","0.02","62","72","57"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2014-12-29","0.04","64","72","57"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2014-12-30","0.00","64","73","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-01-01","0.20","63","71","57"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-01-02","0.01","60","69","57"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-01-03","0.04","60","65","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-01-04","0.03","59","65","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-01-05","0.01","58","64","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-01-06","0.03","58","61","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-01-07","0.00","57","61",
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-01-08","0.00","58","60","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-01-09","0.08","60","63","56"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-01-10","0.71","58","63","54"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-01-11","0.87","59","62","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-01-12","0.12","60","69","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-01-13","0.20","63","69","56"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-01-14","0.03","62",,"50"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-01-15","0.00","66","74","58"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-01-16","0.01","66","76","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-01-17","0.00","67","78","54"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-01-19","0.51","63",,"55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-01-20","0.00","65","74",
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-01-21","0.51","63","71","54"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-01-22","0.12","64","71","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-01-23","0.03","63","71","54"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-01-24","0.08","64","74","53"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-01-25","0.00","64","74","56"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-01-26","0.00","64","73","54"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-01-27","0.00","65","75","57"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-01-28","0.63","62","72","54"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-01-29","0.01","61","68","56"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-01-30","0.08","60","65","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-01-31","0.04","60","66","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-02-01","0.20","60","66","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-02-02","0.12","60","65","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-02-03","0.28","60","65","56"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-02-04","0.01","63","70","56"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-02-05","0.08","61","71","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-02-06","0.00","69","75",
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-02-07","0.08","63","76","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-02-08","1.18","61","70","56"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-02-09","0.16","63","71","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-02-10","0.01","64","74","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-02-11","0.20","63","74","56"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-02-12","0.08","61","69","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-02-14","0.16","62","68","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-02-15","0.12","62","68","56"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-02-16","0.04","63","70","51"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-02-18",,"65","75","52"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-02-19","0.02","65","77","58"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-02-20","0.04","66","74","53"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-02-21","0.04","65","74","54"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-02-22","0.00","63","74","52"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-02-23","0.00","62","69","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-02-24","0.04","63","73","52"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-02-25","0.00","65","73","56"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-02-26","0.00","64","72","60"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-02-27","0.00","64","72","58"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-02-28","0.00","63","71","59"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-03-01","0.20","63","70","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-03-02","0.04","66","76","53"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-03-03","0.02","66","76","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-03-04","0.00","62","72","52"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-03-05","0.00","64",,"53"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-03-07","0.08","61","66","56"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-03-08","0.24","60","66","56"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-03-09","0.08","60","63","57"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-03-10","0.20","62",,"57"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-03-11","0.12","63","67","58"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-03-12","0.16","63","69","57"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-03-13","0.01","64","71","53"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-03-14","0.08","65","73","56"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-03-15","0.28","62","73","57"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-03-16","0.16","65","70","58"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-03-17","0.00","66","74","54"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-03-18",,"64","74",
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-03-20","0.91","60","70","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-03-21","0.51","63","72","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-03-22","0.39","60","72","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-03-23","0.08","64","75","54"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-03-24","0.16","64","75","54"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-03-25","0.00","63",,"52"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-03-26","1.57","65","75","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-03-27","1.38","63","75","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-03-28","0.00","65","73","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-03-29","0.31","62","73","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-03-31","1.50","64","75","56"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-04-01","0.01","62","75","57"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-04-02","0.08","62","72","56"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-04-03","0.04","63","68","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-04-05","0.00","63","72","53"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-04-06","0.12","61","69","52"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-04-07","0.20","60","68","56"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-04-08","0.16","64","73","53"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-04-09","0.00","62","73","51"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-04-10","0.12","61","69","56"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-04-11","0.12","62","69","57"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-04-12","0.02","63","67","57"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-04-13","0.00","66","72","57"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-04-14","0.00","65",,"52"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-04-22","0.24","62","72","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-04-23","0.04","62","72","59"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-04-24","0.08","61","68","58"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-04-25","0.24","62","69","57"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-04-26","0.59","63","69","57"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-04-27","0.39","63","68","58"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-04-29","0.03","62","68","56"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-04-30","0.00","61","73","57"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-05-01","0.03","61","75","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-05-02","0.04","64","75","53"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-05-04","0.43","64","78","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-05-05","0.00","63","74","59"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-05-06","0.04","61","68","57"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-05-07","0.02","62","66","58"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-05-08","0.00","60","66","57"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-05-09","0.03","60","63","57"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-05-10","0.16","60","68","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-05-11","0.35","59","65","56"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-05-12","0.63","60","64","56"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-05-14","0.04","61","70","56"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-05-15","0.12","63","72","54"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-05-16","0.00","65","74",
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-05-17","0.08","64","74","56"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-05-18","0.03","63","71","57"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-05-20",,"65","72","60"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-05-21","0.01","63","72","56"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-05-22","0.00","63","71","52"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-05-23",,"64","71","58"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-05-24","0.01","63","70","50"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-05-25","0.00","64","73","53"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-05-26","0.16","63","72","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-05-27","0.12","63","71","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-05-29","0.01","63","73","53"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-05-30","0.20","64","73","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-05-31","0.04","65","73","56"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-06-01","0.03","62","69","54"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-06-03","0.63","62","65","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-06-04","0.28","62","66","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-06-06","0.67","60","65","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-06-07","0.12","59","65","54"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-06-08","0.24","60",,"52"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-06-09","0.01","61","69","51"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-06-10","0.00","60","68","50"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-06-11","0.02","62","68","54"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-06-12","0.16","62","67","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-06-14",,"66","73","52"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-06-15",,"65","73","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-06-16","0.08","62","70","59"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-06-17","0.20","61","65","58"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-06-19","0.02","60","64","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-06-20","0.28","60","65","54"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-06-21","0.00","60","65","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-06-22",,"61","67","57"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-06-23",,"61","69",
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-06-25","0.43","60","62","56"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-06-26","0.08","60","63","56"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-06-29","0.03","60","64","57"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-06-30","0.01","62","69","52"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-07-01","0.00","63","69","59"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-07-02","0.04","63","69","58"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-07-03","0.08","62","67","56"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-07-04","0.04","63","67","59"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-07-05","0.04","63","69","57"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-07-07",,"64","76","53"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-07-08","0.02","62","71","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-07-09","0.00","61","69",
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-07-10","0.08","61","65","56"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-07-11","0.20","60","65","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-07-12","0.47","59","64","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-07-13","0.28","62",,"54"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-07-14","0.00","64","73","47"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-07-16","0.04","63","71","56"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-07-17","0.01","62","70","58"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-07-18","0.08","60","67","54"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-07-19","0.31","64","74","51"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-07-20","0.00","61","74","48"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-07-21",,"63","74","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-07-22",,"61","68",
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-07-24",,"60","66","58"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-07-25",,"61","64","56"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-07-26","0.31","59","64","54"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-07-27","0.00","61","65",
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-07-28","0.20","60","65","56"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-07-29","0.16","60","63","57"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-07-30","0.51","60","63","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-07-31","0.12","60","62","58"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-08-01","0.00","61","69","59"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-08-02","0.00","61","64","56"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-08-03",,"62","65","59"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-08-04",,"62","65",
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-08-07","0.01","65","73","57"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-08-08","0.00","62","73","58"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-08-09","0.04","67","75","53"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-08-10","0.00","66","75",
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-08-11","0.08","63","72","57"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-08-12","0.04","61","67","57"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-08-13","0.03","62","65","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-08-14","0.00","60","68","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-08-15","0.03","58","68","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-08-17","0.00","62","69","58"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-08-18","0.02","64","71","58"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-08-19","0.00","63","71","57"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-08-20",,"62","66","59"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-08-21","0.02","63","70","56"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-08-22","0.00","63",,"49"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-08-23",,"66","73","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-08-24",,"64","73","59"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-08-25",,"63","72","58"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-08-28","0.02","62","69","58"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-08-29","0.24","60","65","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-08-30","0.08","60","62","57"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-08-31","0.03","62","65","59"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-09-01","0.39","58","65","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-09-02","0.16","61","64","57"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-09-03","0.00","62","70","57"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-09-04",,"64","71","60"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-09-05",,"63","71","59"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-09-06",,"63","70",
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-09-07","0.16","63","69","55"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-09-08","0.16","64","69","58"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-09-09","0.00","66","73",
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-09-10",,"66","74","56"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-09-11",,"63","74","52"
"ECM00084270","LOJA LA ARGELIA, EC","-4.033","-79.2","2160.0","2015-09-12","0.01","64","71","59"
