"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2013-11-13",,"56","68","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2013-11-14","0.04","56","65","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2013-11-15","0.39","57",,"41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2013-11-16","0.00","59","69","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2013-11-18","0.02","55","72","48"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2013-11-19","0.16","53","63","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2013-11-20","0.00","52","62","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2013-11-21","0.16","53","64","38"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2013-11-23",,"54","64","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2013-11-24","0.24","53","64","47"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2013-11-25","0.28","53","65","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2013-11-27",,"55","67","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2013-11-28",,"57","69","47"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2013-11-29",,"54","69","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2013-11-30","0.01","56","69","40"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2013-12-02",,"55","69","36"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2013-12-03","0.20","54","69","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2013-12-04","0.31","57","65","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2013-12-05","0.04","56","65","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2013-12-06","0.59","54","68","40"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2013-12-07","0.31","57","68","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2013-12-09","0.47","52","62","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2013-12-10","0.87","55","66","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2013-12-11","0.00","56","67","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2013-12-12",,"60","70","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2013-12-13",,"56","70","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2013-12-15",,"56","68","39"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2013-12-16",,"56","69","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2013-12-17",,"54","69","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2013-12-18","0.03","52","63","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2013-12-19","0.00","55","63","48"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2013-12-20",,"56","64","47"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2013-12-23",,"56","69","40"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2013-12-24",,"54","67","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2013-12-25",,"55","65","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2013-12-26",,"57","67","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-01-02",,"58","69","35"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-01-06","0.24","53","61","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-01-07","1.38","52","63","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-01-08","1.26","52","60","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-01-09","0.47","54","62","48"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-01-10","0.16","53","63","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-01-13","0.20","57","69","39"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-01-14","0.00","55","69","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-01-15","0.04","57","69","39"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-01-16","0.12","56","69","40"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-01-17","0.12","59","70","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-01-19",,"58","68","40"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-01-20",,"56","69","39"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-01-22","0.16","56","67","47"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-01-24",,"55","68","36"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-01-25",,"55","66","40"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-01-27","0.02","56","64","47"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-01-31","0.08","56",,"42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-02-01","0.00","57","69","38"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-02-04","0.31","54","68","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-02-05","0.31","51","64","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-02-06","0.01","55","65","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-02-07","0.00","55","67","40"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-02-08","0.04","56","67","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-02-09","0.04","57","68","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-02-10","0.08","54","68","40"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-02-11","0.00","58","68","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-02-12",,"58","69","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-02-13",,"56","69","39"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-02-15","0.20","55","68","40"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-02-16","0.01","55","67","47"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-02-17","0.94","54","66","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-02-18","0.24","55","65","40"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-02-19","0.00","56","66","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-02-20","0.43","56","66","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-02-21","0.04","55","64","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-02-22","0.28","54","66","39"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-02-25","0.20","55","63","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-02-26","0.00","58","68","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-02-27",,"55","68","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-02-28","0.12","53","64","39"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-03-01","0.63","56","69","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-03-02","0.63","54","64","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-03-03","0.24","53","62","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-03-05","0.31","53","64","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-03-06","0.67","53","63","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-03-07","0.98","55","63","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-03-08","0.63","54","62","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-03-10","0.39","53","63","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-03-12","0.59","54","64","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-03-13","0.94","56","64","47"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-05-30","1.18","56","68","38"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-06-01","0.00","53","64","40"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-06-03","0.04","58","68","40"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-06-04","0.00","55","68","40"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-06-05",,"54","67","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-06-06","0.16","56","67","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-06-07","0.08","55","64","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-06-08","0.08","55","64","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-06-09","0.01","54","67","36"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-06-10","0.02","56","63","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-06-11","0.08","56","66","40"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-06-12","0.00","58","69","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-06-14",,"56","68","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-06-15",,"56","68","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-06-16",,"54","69",
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-06-17",,"57","69","36"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-06-18",,"54","65","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-06-19",,"54","67","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-06-20",,"54","67","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-06-21",,"56","66","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-06-25","0.16","54","65","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-06-26","0.83","54","67","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-06-27","0.01","53","67","36"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-06-28","0.00","56","66","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-06-29",,"58","70","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-06-30",,"56","70","39"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-07-01","0.43","57","68","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-07-02","0.39","55","68","39"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-07-03","0.00","57","66","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-07-04",,"54","69","37"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-07-06",,"56","69","40"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-07-09",,"57","68","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-07-10",,"56","68","40"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-07-11",,"56","68","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-07-15",,"55","69","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-07-16",,"58","69","40"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-07-17",,"58","69","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-07-18",,"56","69","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-07-19",,"57","69","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-07-20",,"56","69","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-07-21",,"56","69","40"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-07-25",,"59","71","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-07-26",,"55","71","35"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-07-27",,"56","69","39"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-07-28",,"57","71","40"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-07-29",,"59","71","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-07-30",,"57","71","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-07-31",,"58","71","39"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-08-01",,"57","71","40"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-08-02",,"55","69","40"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-08-03",,"57","68",
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-08-04",,"54","67","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-08-05",,"53","67","38"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-08-06","0.35","55","67","39"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-08-07","0.01","55","66","39"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-08-08","0.00","56","68","38"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-08-09",,"55","68","40"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-08-10",,"54","68","33"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-08-11",,"56","68","37"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-08-12",,"57","68","38"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-08-13","0.03","53","67","39"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-08-14","0.00","53","67","37"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-08-15","0.00","59","66",
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-08-16",,"58","69","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-08-20",,"55","66","38"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-08-21",,"56","67","38"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-08-22","0.08","56","67","38"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-08-23","0.08","54","69","35"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-08-24","0.00","54","69","37"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-08-26",,"55","66","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-08-28","0.39","53","64","39"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-08-29","0.03","54","64","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-08-30","0.00","58","66","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-08-31","0.03","57","67","39"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-09-01","0.00","57","71","40"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-09-02",,"57","70","36"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-09-03","0.02","55","70","39"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-09-04","0.00","56","67","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-09-08",,"54","63","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-09-10",,"55","69","36"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-09-13",,"54","62","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-09-14",,"56","68","39"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-09-15",,"54","65","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-09-16",,"53","63","40"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-09-18",,"56","68","36"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-09-19","0.12","55","69","34"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-09-21","0.03","54","63","40"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-09-23","0.83","55",,"40"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-09-24","0.01","56","69","36"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-09-27","0.51","54","69","40"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-09-28","0.43","56","68","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-09-29","0.01","58","68","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-10-01",,"53","69","39"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-10-03",,"54","65","38"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-10-04",,"57","69","37"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-10-08","0.47","53","64","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-10-10","0.98","52","65","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-10-13","0.08","56","65","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-10-14","0.00","58","65","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-10-15","0.00","58","68","40"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-10-25","0.35","54","66","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-10-26","0.16","52","64","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-10-28","0.01","54","67","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-11-13","0.02","52","62","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-11-14","0.00","52","63","38"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-11-17",,"57",,"41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-11-20","0.16","53","63","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-11-22",,"54","62","47"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-11-23",,"56",,"42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-11-24",,"58","66","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-11-25",,"54","66","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-11-26",,"54","65","48"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-11-27","0.28","54","63","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-11-28","0.02","59","70","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-11-30",,"59","69","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-12-01",,"56","71","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-12-02","0.04","58",,"44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-12-03","0.00","60","71","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-12-04",,"55","71","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-12-05","0.24","53","69","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-12-08","0.08","58","68","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-12-09","0.00","58","68",
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-12-10","0.31","55","65","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-12-12","0.28","55","67","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-12-13","0.04","54","66","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-12-14","0.00","56","68","38"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-12-15",,"58","69","36"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-12-16",,"61","70",
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-12-17",,"55","70","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-12-18",,"55","68","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-12-19",,"54","69","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-12-20","0.08","54","69","47"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-12-21","0.87","56","65","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-12-22","0.71","54","64","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-12-23","0.00","57","68","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-12-24",,"58","68","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-12-25",,"57","69","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-12-26",,"59","70","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-12-27",,"53","70","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-12-28","0.01","57","67","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2014-12-30","0.00","56","68","47"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-01-01","0.04","56","69","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-01-02","0.00","57","69","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-01-03",,"59","70","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-01-05",,"58","68","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-01-06",,"58","68","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-01-07",,"58","69","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-01-08",,"60","72","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-01-09",,"59","72","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-01-10",,"57","69","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-01-11","0.00","60","71","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-01-12","0.00","60","71","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-01-13",,"59","71","38"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-01-14",,"58","71","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-01-15","0.12","57","72","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-01-16","0.47","57","69","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-01-17","0.08","53","69","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-01-18","0.35","52","65","47"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-01-20","0.01","53","63","47"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-01-21","0.31","53","63","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-01-22","0.59","52","62","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-01-23","0.31","52","63","47"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-01-24","0.39","52","63","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-01-25","0.00","54","64","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-01-26",,"55","68","40"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-01-27","0.12","55","64","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-01-28","0.24","55","67","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-01-29","0.08","55","67","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-01-31","0.04","56","66","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-02-01","0.04","57","69","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-02-02","0.00","57","69","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-02-03",,"58","69","47"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-02-04",,"59","71","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-02-05",,"58","71","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-02-06",,"57","69","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-02-07","0.43","51","68","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-02-08","0.28","51","63","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-02-09","0.71","51","63","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-02-10","0.31","55","65","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-02-11","0.00","57","68","47"
